time,ax,ay,az,atotal
3.343,0.05,-0.01,0.08,0.10
3.353,0.06,0.01,0.10,0.11
3.363,0.06,0.03,0.10,0.12
3.373,0.05,0.02,0.08,0.10
3.383,0.04,0.00,0.09,0.10
3.393,0.01,-0.03,0.08,0.08
3.403,-0.00,-0.03,0.07,0.08
3.413,-0.03,-0.00,0.11,0.11
3.423,-0.05,0.06,0.09,0.12
3.433,0.02,0.07,0.03,0.07
3.443,0.15,-0.01,0.02,0.15
3.453,0.15,-0.06,0.05,0.17
3.462,-0.03,-0.05,0.09,0.10
3.472,-0.14,-0.04,0.12,0.19
3.483,-0.08,-0.05,0.10,0.14
3.492,0.07,-0.07,0.07,0.12
3.502,0.12,-0.05,0.08,0.15
3.512,0.03,0.00,0.06,0.07
3.522,-0.10,0.01,0.06,0.12
3.532,-0.11,-0.04,0.06,0.13
3.542,-0.02,-0.06,0.04,0.08
3.552,0.05,-0.06,0.05,0.09
3.562,0.05,-0.03,0.07,0.09
3.572,0.02,-0.01,0.08,0.09
3.582,-0.00,0.00,0.09,0.09
3.592,0.04,-0.00,0.08,0.09
3.602,0.07,0.02,0.09,0.11
3.612,0.07,0.04,0.08,0.11
3.622,0.02,0.06,0.12,0.13
3.632,-0.03,0.06,0.12,0.14
3.642,0.00,0.03,0.07,0.07
3.652,0.10,-0.05,0.04,0.11
3.661,0.13,-0.09,0.05,0.16
3.671,0.02,-0.07,0.04,0.08
3.681,-0.10,-0.00,0.09,0.13
3.691,-0.07,0.01,0.10,0.12
3.701,0.04,-0.00,0.07,0.09
3.711,0.10,-0.01,0.10,0.14
3.721,0.00,-0.01,0.09,0.09
3.731,-0.08,0.00,0.08,0.11
3.741,-0.05,-0.04,0.06,0.08
3.751,0.04,-0.11,0.03,0.12
3.761,0.07,-0.13,0.05,0.16
3.771,-0.02,-0.06,0.09,0.11
3.781,-0.11,-0.00,0.13,0.17
3.791,-0.08,0.01,0.10,0.13
3.801,0.03,0.01,0.03,0.05
3.811,0.11,0.04,0.06,0.14
3.821,0.07,0.06,0.06,0.11
3.830,0.03,0.06,0.06,0.09
3.840,0.07,0.02,0.09,0.11
3.850,0.08,-0.03,0.10,0.13
3.860,0.06,-0.02,0.10,0.12
3.870,0.03,0.02,0.12,0.12
3.880,0.01,0.03,0.10,0.11
3.890,0.04,0.02,0.07,0.08
3.900,0.08,-0.03,0.04,0.09
3.910,0.02,-0.07,0.06,0.09
3.920,-0.07,-0.06,0.07,0.12
3.930,-0.10,-0.06,0.07,0.13
3.940,-0.09,-0.04,0.08,0.13
3.950,-0.06,-0.04,0.05,0.09
3.960,-0.01,-0.04,0.05,0.07
3.970,0.00,-0.03,0.05,0.06
3.980,-0.01,-0.02,0.07,0.08
3.990,-0.01,-0.02,0.06,0.06
4.000,0.01,-0.01,0.06,0.07
4.010,0.04,-0.01,0.08,0.08
4.020,0.06,0.00,0.09,0.11
4.030,0.06,0.03,0.08,0.10
4.039,0.06,0.02,0.08,0.10
4.049,0.08,0.01,0.08,0.12
4.059,0.07,-0.01,0.06,0.09
4.069,0.05,-0.00,0.08,0.09
4.079,-0.00,0.01,0.09,0.09
4.089,-0.04,0.01,0.09,0.09
4.099,-0.02,-0.00,0.07,0.07
4.109,0.02,-0.04,0.06,0.07
