time,ax,ay,az,atotal
4.696,-0.00,0.01,-0.04,0.05
4.706,0.01,0.01,-0.06,0.06
4.716,0.01,0.05,-0.15,0.16
4.726,-0.04,0.08,-0.17,0.19
4.736,-0.10,0.08,-0.20,0.24
4.746,-0.08,0.06,-0.05,0.11
4.756,0.02,-0.00,0.01,0.03
4.766,0.09,-0.07,0.05,0.12
4.776,0.07,-0.13,0.04,0.15
4.785,0.02,-0.16,0.08,0.18
4.796,-0.07,-0.13,0.13,0.20
4.805,-0.17,-0.07,0.11,0.21
4.815,-0.24,0.02,0.15,0.28
4.825,-0.22,0.09,0.22,0.32
4.835,-0.17,0.12,0.29,0.36
4.845,-0.10,0.13,0.22,0.27
4.855,-0.03,0.14,0.12,0.18
4.865,0.01,0.10,0.10,0.14
4.875,0.01,0.04,0.09,0.10
4.885,0.00,-0.00,0.10,0.10
4.895,0.02,-0.06,0.21,0.22
4.905,0.05,-0.09,0.20,0.23
4.915,0.10,-0.09,0.10,0.17
4.925,0.16,-0.02,0.09,0.19
4.935,0.23,0.05,0.13,0.27
4.945,0.23,0.10,0.20,0.32
4.955,0.20,0.12,0.22,0.32
4.965,0.11,0.10,0.13,0.20
4.975,0.04,0.07,0.09,0.13
4.984,0.02,0.04,0.07,0.08
4.995,0.02,0.01,0.05,0.06
5.004,0.05,-0.03,0.12,0.13
5.014,0.07,-0.06,0.17,0.19
5.024,0.09,-0.06,0.06,0.12
5.034,0.11,-0.04,0.05,0.13
5.044,0.13,-0.01,0.11,0.17
5.054,0.14,0.03,0.12,0.19
5.064,0.12,0.05,0.23,0.27
5.074,0.08,0.09,0.25,0.27
5.084,0.08,0.12,0.18,0.23
5.094,0.06,0.14,0.09,0.18
5.104,0.07,0.16,0.03,0.18
5.114,0.06,0.16,0.00,0.17
5.124,0.07,0.12,0.05,0.14
5.134,0.07,0.03,0.03,0.08
5.144,0.04,-0.04,-0.03,0.07
5.154,-0.00,-0.12,-0.04,0.12
5.164,-0.04,-0.14,0.01,0.14
5.174,-0.05,-0.15,0.10,0.19
5.183,-0.03,-0.11,0.11,0.16
5.193,-0.03,-0.04,-0.05,0.07
5.203,-0.03,0.02,0.03,0.05
5.213,-0.01,0.07,0.17,0.18
5.223,-0.00,0.10,0.13,0.16
5.233,-0.03,0.09,0.05,0.11
5.243,-0.04,0.08,-0.00,0.09
5.253,-0.00,0.07,-0.02,0.07
5.263,0.09,0.02,-0.01,0.09
5.273,0.16,-0.06,-0.05,0.18
5.283,0.24,-0.10,-0.07,0.27
5.293,0.30,-0.13,-0.11,0.34
5.303,0.29,-0.17,-0.05,0.34
5.313,0.24,-0.17,0.02,0.30
5.323,0.16,-0.15,0.02,0.22
5.333,0.12,-0.08,0.03,0.15
5.343,0.09,-0.01,0.02,0.09
5.353,0.05,0.02,0.05,0.07
5.363,0.01,0.01,0.12,0.12
5.373,-0.04,-0.03,0.09,0.10
5.383,-0.07,-0.06,0.02,0.09
5.392,-0.05,-0.08,0.01,0.09
5.402,-0.04,-0.08,0.05,0.10
5.412,0.02,-0.07,0.10,0.12
5.422,0.05,-0.09,0.09,0.14
5.432,0.04,-0.08,0.08,0.12
5.442,0.06,-0.06,0.08,0.12
5.452,0.09,0.01,0.06,0.11
5.462,0.10,0.07,0.09,0.15
5.472,0.12,0.14,0.17,0.26
5.482,0.10,0.20,0.10,0.25
5.492,0.07,0.21,-0.05,0.22
5.502,0.07,0.19,-0.07,0.21
5.512,0.09,0.10,0.03,0.13
5.522,0.11,-0.00,0.05,0.12
5.532,0.11,-0.03,0.03,0.12
5.542,0.07,-0.03,0.08,0.11
5.553,0.02,-0.02,0.18,0.18
5.562,-0.04,0.00,0.20,0.20
5.571,-0.09,0.04,0.19,0.21
5.582,-0.13,0.05,0.21,0.25
5.591,-0.19,0.04,0.25,0.31
5.601,-0.23,0.02,0.22,0.32
5.611,-0.23,0.02,0.16,0.28
5.621,-0.21,-0.01,0.18,0.28
5.631,-0.18,-0.02,0.28,0.33
5.641,-0.12,-0.02,0.27,0.30
5.651,-0.08,-0.02,0.18,0.20
5.661,-0.04,-0.03,0.12,0.13
5.671,-0.00,-0.03,0.11,0.11
5.681,0.03,-0.04,0.10,0.11
5.691,0.05,0.01,0.04,0.07
5.701,0.06,0.04,-0.02,0.07
5.711,0.07,0.06,-0.00,0.09
5.721,0.08,0.07,0.09,0.14
5.731,0.11,0.09,0.07,0.16
5.741,0.11,0.08,-0.03,0.14
5.750,0.10,0.06,-0.08,0.14
5.760,0.09,0.03,-0.09,0.13
5.771,0.12,-0.02,-0.00,0.12
5.780,0.17,-0.04,0.15,0.22
5.790,0.15,-0.02,0.12,0.19
5.800,0.07,-0.02,0.00,0.08
5.810,-0.00,0.01,-0.05,0.05
5.820,-0.05,0.03,-0.06,0.08
5.830,-0.04,0.04,-0.06,0.08
5.840,-0.02,0.05,-0.03,0.06
5.850,-0.00,-0.01,0.11,0.11
5.860,0.00,-0.06,0.23,0.24
5.870,0.01,-0.08,0.23,0.24
5.880,0.01,-0.05,0.14,0.15
5.890,0.02,0.01,0.10,0.10
5.900,-0.03,0.06,0.15,0.16
5.910,-0.07,0.09,0.20,0.24
5.920,-0.10,0.09,0.17,0.22
5.930,-0.09,0.06,0.08,0.13
5.940,-0.01,0.03,0.07,0.08
5.950,0.08,-0.01,0.14,0.16
5.960,0.15,-0.05,0.24,0.28
5.970,0.18,-0.08,0.21,0.29
5.980,0.14,-0.07,0.07,0.17
5.989,0.08,-0.04,-0.04,0.10
5.999,0.05,-0.00,-0.08,0.09
6.009,-0.01,0.03,-0.14,0.15
6.020,-0.03,0.05,-0.13,0.15
6.029,-0.01,0.05,-0.08,0.10
6.039,0.06,0.02,-0.09,0.11
6.049,0.09,-0.04,-0.07,0.12
6.059,0.14,-0.10,-0.10,0.19
6.069,0.18,-0.10,-0.06,0.21
6.079,0.17,-0.04,-0.05,0.19
6.089,0.12,0.04,-0.08,0.15
6.099,0.07,0.08,0.03,0.11
6.109,0.03,0.06,0.08,0.10
6.119,-0.01,0.01,0.03,0.04
6.129,-0.04,-0.07,0.04,0.09
6.139,-0.03,-0.10,0.07,0.13
6.148,0.02,-0.13,0.12,0.18
6.158,0.07,-0.13,0.16,0.22
6.168,0.09,-0.08,0.13,0.18
