time,ax,ay,az,atotal
3.035,-0.05,-0.01,-0.01,0.05
3.045,-0.03,-0.03,-0.02,0.04
3.055,0.02,-0.04,-0.01,0.04
3.065,0.05,-0.04,0.06,0.09
3.075,0.05,-0.03,0.10,0.11
3.084,0.04,-0.03,0.11,0.12
3.094,0.03,-0.03,0.11,0.12
3.104,0.01,-0.03,0.09,0.09
3.114,-0.01,-0.02,0.09,0.10
3.124,-0.03,-0.03,0.12,0.13
3.134,-0.04,-0.04,0.16,0.17
3.144,-0.04,-0.03,0.23,0.24
3.154,-0.04,-0.06,0.28,0.29
3.164,-0.05,-0.07,0.23,0.25
3.174,-0.06,-0.07,0.15,0.18
3.184,-0.06,-0.06,0.09,0.13
3.194,-0.08,-0.06,0.07,0.12
3.204,-0.08,-0.04,0.09,0.13
3.214,-0.07,-0.04,0.14,0.17
3.224,-0.04,-0.05,0.06,0.09
3.234,-0.02,-0.06,0.02,0.07
3.244,-0.01,-0.08,0.06,0.10
3.254,-0.03,-0.06,0.09,0.11
3.263,-0.05,-0.04,0.10,0.11
3.273,-0.05,-0.02,0.07,0.08
3.283,-0.02,-0.02,0.01,0.03
3.293,0.04,-0.01,-0.03,0.06
3.303,0.11,-0.01,-0.01,0.11
3.313,0.11,-0.04,0.09,0.14
3.323,0.06,-0.09,0.12,0.16
3.333,0.00,-0.10,0.09,0.13
3.343,-0.04,-0.11,0.07,0.14
3.353,-0.06,-0.10,0.04,0.12
3.363,-0.05,-0.04,0.00,0.06
3.373,-0.01,-0.01,-0.06,0.06
3.383,0.02,-0.01,-0.12,0.12
3.393,0.02,-0.03,-0.13,0.14
3.403,0.00,-0.05,-0.08,0.09
3.413,0.02,-0.04,-0.11,0.12
3.423,0.04,-0.01,-0.10,0.11
3.433,0.05,0.03,-0.07,0.09
3.442,0.05,0.04,-0.02,0.07
3.453,0.03,0.01,0.05,0.06
3.463,-0.00,-0.00,0.13,0.13
3.472,-0.02,-0.05,0.13,0.14
3.482,-0.04,-0.07,0.10,0.13
3.492,-0.04,-0.05,0.07,0.10
3.502,-0.02,-0.02,-0.01,0.03
3.512,-0.00,0.02,-0.07,0.07
3.522,0.02,0.07,-0.09,0.12
3.532,0.06,0.08,-0.07,0.12
3.542,0.10,0.07,0.05,0.13
3.552,0.14,0.01,0.01,0.14
3.562,0.12,-0.04,-0.00,0.13
3.572,0.09,-0.06,0.02,0.11
3.582,0.07,-0.03,0.05,0.09
3.592,0.07,0.01,0.05,0.08
3.602,0.06,0.04,0.07,0.10
3.612,0.06,0.05,0.09,0.12
3.622,0.07,0.04,0.06,0.10
