time,ax,ay,az,atotal
2.328,-0.26,0.06,0.07,0.28
2.337,-0.25,0.04,0.08,0.26
2.347,-0.23,0.02,0.11,0.26
2.357,-0.21,-0.01,0.17,0.27
2.367,-0.16,-0.00,0.23,0.29
2.377,-0.14,0.01,0.24,0.27
2.387,-0.06,0.01,0.22,0.23
2.397,0.01,-0.02,0.22,0.22
2.407,0.04,-0.01,0.14,0.15
2.417,0.01,0.01,0.06,0.06
2.427,-0.05,0.06,-0.06,0.10
2.437,-0.08,0.10,-0.09,0.16
2.447,-0.07,0.07,-0.10,0.14
2.457,-0.08,0.04,-0.09,0.13
2.467,-0.11,0.01,-0.07,0.13
2.477,-0.09,0.03,-0.04,0.10
2.487,-0.09,0.02,-0.00,0.09
2.496,-0.12,0.04,0.00,0.13
2.507,-0.12,0.06,-0.01,0.13
2.516,-0.09,0.04,-0.02,0.10
2.527,-0.07,0.04,-0.04,0.10
2.536,-0.05,0.04,-0.04,0.08
2.546,-0.01,0.04,-0.01,0.04
2.556,0.02,0.06,0.05,0.08
2.566,0.05,0.05,0.09,0.12
2.576,0.08,0.08,0.12,0.16
2.586,0.09,0.11,0.12,0.19
2.596,0.09,0.16,0.04,0.19
2.606,0.03,0.18,-0.02,0.19
2.616,0.01,0.19,-0.05,0.20
2.626,0.03,0.18,-0.02,0.19
2.636,0.09,0.14,0.05,0.17
2.646,0.10,0.04,0.06,0.12
2.656,0.10,-0.01,0.04,0.10
2.666,0.08,-0.01,0.11,0.13
2.676,0.01,0.03,0.16,0.16
2.686,-0.06,0.03,0.21,0.22
2.696,-0.08,-0.05,0.14,0.17
2.706,-0.10,-0.08,0.07,0.14
2.715,-0.11,-0.03,0.03,0.12
2.725,-0.12,0.04,0.03,0.13
2.735,-0.16,0.06,0.03,0.17
2.745,-0.17,0.03,0.05,0.18
2.755,-0.12,-0.02,0.07,0.14
2.765,-0.07,-0.05,0.13,0.15
2.775,-0.03,-0.01,0.15,0.15
2.785,0.04,0.02,0.14,0.15
2.795,0.07,0.04,0.10,0.13
2.805,0.07,0.08,0.05,0.11
2.815,0.05,0.10,0.03,0.11
2.825,0.01,0.08,0.06,0.10
2.835,-0.06,0.04,0.19,0.20
2.845,-0.05,-0.05,0.32,0.33
2.855,-0.04,-0.14,0.41,0.44
2.865,-0.05,-0.16,0.30,0.35
2.875,-0.07,-0.09,0.12,0.16
2.885,-0.09,-0.01,0.07,0.11
2.895,-0.07,0.03,0.10,0.12
2.904,-0.07,0.02,0.05,0.09
2.914,-0.12,0.05,-0.05,0.14
2.924,-0.15,0.09,-0.13,0.22
2.934,-0.12,0.12,-0.11,0.21
2.944,-0.08,0.08,0.01,0.11
2.954,-0.07,0.02,0.13,0.15
2.964,-0.06,-0.05,0.23,0.24
2.974,-0.02,-0.10,0.26,0.28
2.984,0.02,-0.09,0.27,0.28
2.994,-0.00,-0.09,0.26,0.28
3.004,-0.02,-0.08,0.17,0.19
3.014,-0.01,-0.06,0.06,0.08
3.024,0.02,-0.03,-0.02,0.04
3.034,0.03,-0.03,-0.03,0.05
3.044,-0.01,-0.06,-0.04,0.07
3.054,-0.04,-0.07,0.04,0.09
3.064,-0.01,-0.06,0.19,0.20
3.074,0.07,-0.03,0.34,0.35
3.084,0.15,-0.04,0.46,0.48
3.093,0.12,-0.04,0.40,0.42
3.103,0.08,-0.03,0.32,0.33
3.113,0.10,0.02,0.21,0.23
3.123,0.14,0.11,0.12,0.21
3.133,0.12,0.18,0.03,0.22
3.143,0.09,0.22,0.00,0.24
3.153,0.04,0.25,0.00,0.25
3.163,0.02,0.25,0.06,0.25
3.173,0.05,0.17,0.17,0.25
3.183,0.06,0.08,0.23,0.25
3.193,0.03,-0.01,0.15,0.15
3.203,0.01,-0.05,0.08,0.09
3.213,-0.03,-0.03,0.00,0.04
3.223,-0.11,0.02,-0.08,0.13
3.233,-0.15,0.07,-0.09,0.19
3.243,-0.15,0.10,-0.10,0.20
3.253,-0.11,0.08,-0.06,0.15
3.263,-0.06,0.05,0.06,0.09
3.272,0.01,0.00,0.09,0.09
3.283,0.11,-0.01,0.06,0.12
3.292,0.20,0.03,0.01,0.21
3.302,0.24,0.09,-0.10,0.27
3.312,0.18,0.12,-0.19,0.29
3.322,0.09,0.09,-0.28,0.31
3.332,0.02,0.09,-0.33,0.35
3.342,-0.05,0.04,-0.25,0.26
3.352,-0.10,0.00,-0.11,0.15
3.362,-0.06,-0.06,0.02,0.09
3.372,-0.04,-0.08,0.14,0.17
3.382,-0.05,-0.09,0.22,0.25
3.392,-0.02,-0.09,0.19,0.21
3.402,-0.02,-0.05,0.17,0.18
3.412,-0.05,-0.02,0.19,0.19
3.422,-0.07,0.02,0.17,0.18
3.432,-0.08,0.06,0.16,0.19
3.442,-0.04,0.11,0.20,0.23
3.451,0.02,0.09,0.16,0.18
3.462,0.08,0.08,0.11,0.15
3.471,0.10,0.07,0.12,0.17
3.482,0.08,0.03,0.21,0.23
3.491,0.00,-0.00,0.28,0.28
3.501,-0.09,-0.02,0.26,0.27
3.511,-0.18,-0.00,0.23,0.29
3.521,-0.19,0.00,0.26,0.32
3.531,-0.10,-0.00,0.30,0.31
3.541,0.04,-0.02,0.31,0.32
3.551,0.14,-0.05,0.24,0.28
3.561,0.08,-0.06,0.09,0.14
3.571,-0.10,-0.06,-0.01,0.12
3.581,-0.22,-0.03,-0.11,0.25
3.591,-0.28,0.01,-0.16,0.32
3.601,-0.25,0.03,-0.06,0.26
3.611,-0.15,0.05,0.07,0.17
3.621,-0.06,0.03,0.19,0.20
3.630,-0.03,-0.02,0.24,0.25
3.641,-0.02,-0.10,0.24,0.26
3.650,0.02,-0.13,0.20,0.24
3.661,0.02,-0.15,0.18,0.23
3.670,-0.00,-0.13,0.20,0.24
3.680,-0.01,-0.10,0.23,0.25
3.690,0.01,-0.05,0.19,0.20
3.700,0.01,0.01,0.06,0.06
3.710,0.02,0.02,0.02,0.03
3.720,0.05,0.01,0.04,0.06
3.730,0.07,0.03,-0.00,0.08
3.740,0.06,0.05,-0.05,0.10
3.750,0.05,0.09,-0.06,0.12
3.760,0.06,0.08,-0.00,0.10
3.770,0.12,0.02,0.16,0.20
3.780,0.15,-0.05,0.28,0.32
3.790,0.14,-0.06,0.20,0.25
3.800,0.12,-0.02,0.04,0.13
3.810,0.11,0.08,-0.04,0.14
3.820,0.12,0.13,-0.03,0.18
3.830,0.14,0.13,-0.00,0.19
3.840,0.10,0.12,0.01,0.16
3.849,0.07,0.09,0.04,0.12
3.859,0.06,0.03,0.12,0.14
3.869,0.03,-0.01,0.18,0.18
3.879,0.01,-0.03,0.18,0.19
3.889,0.00,-0.00,0.13,0.13
3.899,0.01,0.05,0.11,0.12
3.909,0.00,0.09,0.09,0.12
3.919,-0.03,0.09,0.06,0.11
3.929,-0.03,0.06,0.12,0.14
3.939,0.04,0.03,0.23,0.23
3.949,0.05,-0.01,0.23,0.24
3.959,0.03,-0.01,0.12,0.13
3.969,-0.04,0.06,0.03,0.08
3.979,-0.12,0.12,-0.06,0.18
3.989,-0.16,0.15,-0.14,0.26
3.999,-0.16,0.12,-0.15,0.25
4.008,-0.11,0.08,-0.11,0.18
4.018,-0.10,0.03,-0.06,0.12
4.028,-0.12,-0.01,0.03,0.12
4.038,-0.13,-0.03,0.10,0.17
4.048,-0.13,-0.05,0.16,0.22
4.058,-0.13,-0.05,0.17,0.22
4.068,-0.12,-0.06,0.21,0.26
4.078,-0.08,-0.07,0.20,0.22
4.088,-0.06,-0.04,0.14,0.16
4.098,-0.06,0.01,0.03,0.07
4.108,-0.05,0.06,-0.01,0.08
4.118,-0.04,0.10,-0.03,0.11
4.128,-0.07,0.12,-0.02,0.14
4.138,-0.09,0.09,0.05,0.14
4.148,-0.07,0.05,0.17,0.19
4.158,-0.02,0.03,0.21,0.21
4.168,0.03,0.00,0.17,0.18
4.178,0.04,0.02,0.09,0.11
4.188,0.00,0.03,0.02,0.04
4.198,-0.03,0.00,0.04,0.05
4.207,-0.07,0.01,0.04,0.08
4.217,-0.05,0.03,0.03,0.07
4.227,0.00,0.05,0.12,0.13
4.237,0.08,-0.00,0.20,0.22
4.247,0.11,-0.06,0.21,0.25
4.257,0.05,-0.05,0.18,0.20
4.267,0.04,0.01,0.17,0.18
4.277,0.02,0.05,0.16,0.17
4.287,-0.04,0.06,0.12,0.14
4.297,-0.08,0.05,0.07,0.12
4.307,-0.07,0.03,0.10,0.12
4.317,-0.02,-0.01,0.18,0.18
4.327,0.01,-0.05,0.24,0.24
4.337,0.03,-0.02,0.12,0.12
4.347,0.06,0.05,0.05,0.09
4.357,0.06,0.10,0.04,0.12
4.367,0.04,0.10,0.05,0.12
4.377,0.02,0.12,0.01,0.12
4.386,0.04,0.14,-0.01,0.14
4.396,0.06,0.12,-0.02,0.14
4.406,0.07,0.11,-0.04,0.14
4.416,0.05,0.07,-0.05,0.09
4.426,-0.03,0.00,-0.10,0.11
4.436,-0.09,-0.02,-0.15,0.17
4.446,-0.16,-0.01,-0.10,0.19
4.456,-0.20,-0.00,-0.05,0.21
4.466,-0.23,-0.01,-0.04,0.23
4.476,-0.22,-0.03,-0.02,0.23
4.486,-0.19,-0.05,0.02,0.20
4.496,-0.20,-0.06,0.05,0.21
4.506,-0.21,-0.05,0.05,0.22
4.516,-0.15,-0.02,0.08,0.17
4.526,-0.02,0.02,0.18,0.18
4.536,0.03,0.06,0.20,0.21
4.546,0.05,0.08,0.18,0.20
4.556,0.10,0.05,0.13,0.17
4.566,0.13,-0.01,0.07,0.15
4.576,0.11,-0.04,0.07,0.14
4.585,0.04,-0.05,0.09,0.11
4.595,-0.10,-0.02,0.08,0.13
4.605,-0.19,-0.02,0.13,0.23
4.615,-0.22,-0.05,0.28,0.36
4.625,-0.24,-0.06,0.35,0.43
4.635,-0.20,-0.06,0.34,0.40
4.645,-0.12,-0.07,0.30,0.33
4.655,-0.03,-0.00,0.26,0.26
4.665,0.02,0.04,0.22,0.23
4.675,0.01,0.00,0.15,0.15
4.685,0.04,0.00,0.03,0.05
4.695,0.07,0.04,-0.00,0.08
4.705,0.07,0.05,0.13,0.16
