time,ax,ay,az,atotal
2.617,0.11,0.05,-0.03,0.12
2.627,0.05,0.00,0.07,0.09
2.637,0.02,-0.06,0.13,0.14
2.647,0.06,-0.07,0.13,0.16
2.657,0.11,-0.04,0.09,0.15
2.667,0.08,0.04,-0.03,0.10
2.677,0.00,0.12,-0.12,0.17
2.687,-0.11,0.14,-0.15,0.23
2.696,-0.12,0.07,-0.16,0.21
2.706,-0.04,-0.01,-0.10,0.11
2.717,0.07,-0.06,-0.06,0.11
2.726,0.12,-0.03,0.06,0.14
2.736,0.11,0.04,0.16,0.20
2.746,0.10,0.10,0.19,0.24
2.756,0.09,0.08,0.28,0.30
2.766,0.07,0.02,0.29,0.30
2.776,0.07,-0.01,0.19,0.20
2.786,0.08,-0.02,0.08,0.11
2.796,0.09,0.03,0.03,0.10
2.806,0.05,0.11,0.05,0.13
2.816,0.03,0.12,0.09,0.16
2.826,0.04,0.08,0.12,0.15
2.836,0.02,-0.01,0.19,0.19
2.846,0.00,-0.02,0.18,0.18
2.856,-0.01,-0.01,0.14,0.14
2.866,0.05,0.02,0.03,0.06
2.876,0.10,0.03,0.02,0.11
2.886,0.07,0.03,0.13,0.15
2.896,0.06,0.01,0.17,0.18
2.905,0.05,-0.02,0.17,0.18
2.916,0.05,-0.04,0.17,0.18
2.926,0.07,-0.05,0.17,0.19
2.935,0.11,-0.03,0.14,0.18
2.945,0.12,-0.02,0.13,0.18
2.955,0.13,-0.03,0.08,0.16
2.965,0.09,0.00,0.08,0.12
2.975,0.03,0.00,0.09,0.09
2.985,-0.01,0.00,0.04,0.04
2.995,0.02,-0.01,-0.01,0.02
3.005,0.07,-0.00,0.06,0.09
3.015,0.07,-0.05,0.15,0.17
3.025,0.09,-0.08,0.25,0.28
3.035,0.15,-0.07,0.28,0.32
3.045,0.16,-0.04,0.24,0.29
3.055,0.11,-0.02,0.16,0.19
3.065,0.00,0.02,0.09,0.09
3.075,-0.11,0.04,0.04,0.12
3.084,-0.14,0.06,-0.05,0.16
3.095,-0.08,0.07,-0.11,0.16
3.104,-0.02,0.06,-0.04,0.08
3.114,0.00,0.06,0.03,0.07
3.124,0.00,0.06,0.03,0.07
3.134,-0.02,0.07,0.05,0.09
3.144,-0.07,0.06,0.07,0.12
3.154,-0.10,0.02,0.11,0.15
3.164,-0.02,0.00,0.09,0.09
3.174,0.04,0.00,0.05,0.07
3.184,0.10,0.03,-0.05,0.12
3.194,0.12,0.09,-0.13,0.20
3.204,0.07,0.11,-0.16,0.21
3.214,0.04,0.05,-0.19,0.20
3.224,0.05,-0.06,-0.21,0.22
3.234,0.09,-0.18,-0.22,0.29
3.244,0.10,-0.19,-0.22,0.30
3.254,0.10,-0.08,-0.12,0.17
3.264,0.10,0.11,0.05,0.16
3.274,0.07,0.20,0.22,0.31
3.284,0.07,0.14,0.32,0.36
3.294,0.03,0.00,0.27,0.27
3.304,-0.02,-0.11,0.15,0.18
3.313,-0.05,-0.11,0.05,0.13
3.323,-0.06,-0.05,-0.05,0.09
3.333,0.00,0.02,-0.09,0.09
3.344,0.13,0.04,-0.04,0.14
3.353,0.22,0.04,0.08,0.24
3.363,0.23,0.06,0.24,0.34
3.373,0.16,0.08,0.35,0.40
3.383,0.10,0.08,0.38,0.40
3.393,0.05,0.06,0.43,0.44
3.403,0.07,0.04,0.42,0.43
3.413,0.10,0.02,0.35,0.37
3.423,0.09,0.03,0.30,0.31
3.433,0.13,0.02,0.24,0.27
3.443,0.13,0.03,0.18,0.22
3.453,0.07,0.06,0.16,0.19
3.463,-0.03,0.05,0.13,0.14
3.473,-0.12,0.02,0.10,0.16
3.483,-0.16,-0.01,0.09,0.18
3.493,-0.13,-0.00,0.03,0.13
3.502,-0.04,0.02,0.02,0.05
3.512,0.02,-0.01,0.09,0.09
3.523,0.12,-0.08,0.20,0.25
3.532,0.24,-0.14,0.30,0.41
3.542,0.28,-0.14,0.31,0.44
3.552,0.26,-0.11,0.29,0.40
3.562,0.21,-0.08,0.30,0.37
3.572,0.21,-0.05,0.28,0.35
3.582,0.23,-0.01,0.21,0.31
3.592,0.11,-0.00,0.17,0.21
3.602,-0.06,-0.01,0.15,0.16
3.612,-0.15,-0.05,0.10,0.18
3.622,-0.12,-0.04,0.06,0.14
3.632,-0.08,-0.01,0.03,0.08
3.642,-0.10,0.03,0.04,0.11
3.652,-0.10,0.04,0.07,0.13
3.662,-0.07,0.03,0.14,0.16
3.672,-0.05,-0.04,0.16,0.17
3.682,-0.03,-0.07,0.13,0.15
3.692,0.00,-0.07,0.07,0.10
3.702,0.05,-0.01,0.07,0.09
3.712,0.10,0.03,0.07,0.12
3.721,0.13,0.08,0.05,0.16
3.732,0.09,0.07,0.02,0.12
3.741,0.08,0.05,-0.01,0.10
3.751,0.07,0.04,-0.00,0.08
3.761,0.02,0.07,-0.03,0.08
3.771,0.03,0.09,-0.08,0.13
3.781,0.02,0.08,-0.10,0.13
3.791,0.03,0.06,-0.09,0.11
3.801,-0.01,0.06,-0.14,0.15
3.811,-0.04,0.08,-0.16,0.19
3.821,-0.06,0.09,-0.14,0.18
3.831,-0.09,0.07,-0.05,0.12
3.841,-0.11,0.04,0.01,0.12
3.851,-0.09,0.06,0.07,0.13
3.861,-0.12,0.05,0.05,0.14
3.871,-0.13,0.05,-0.03,0.14
3.881,-0.09,0.05,-0.10,0.15
3.891,-0.07,0.02,-0.10,0.13
3.901,-0.05,-0.00,-0.10,0.11
3.911,-0.04,0.03,-0.13,0.14
3.921,-0.08,0.04,-0.15,0.17
3.930,-0.13,0.04,-0.16,0.21
3.940,-0.16,0.01,-0.15,0.21
3.950,-0.12,-0.01,-0.10,0.16
3.960,-0.12,0.00,-0.07,0.14
3.970,-0.19,0.02,-0.00,0.19
3.980,-0.26,0.04,0.03,0.26
3.990,-0.23,0.02,-0.02,0.23
4.000,-0.13,-0.00,-0.02,0.13
4.010,-0.05,-0.02,0.01,0.06
4.020,-0.03,0.02,-0.01,0.03
4.030,-0.02,0.04,0.02,0.05
4.040,-0.08,0.04,0.08,0.11
4.050,-0.14,0.01,0.16,0.21
4.060,-0.13,-0.02,0.15,0.20
4.070,-0.11,-0.03,0.13,0.17
4.080,-0.08,-0.02,0.10,0.12
4.090,-0.04,0.03,-0.03,0.05
4.100,-0.01,0.07,-0.09,0.12
4.110,0.01,0.09,-0.10,0.14
4.119,0.04,0.08,-0.07,0.12
4.129,0.04,0.08,0.02,0.09
4.139,-0.03,0.03,0.11,0.12
4.149,-0.10,-0.01,0.24,0.26
4.159,-0.09,-0.04,0.32,0.33
4.169,-0.01,-0.06,0.37,0.37
4.179,0.05,-0.07,0.37,0.38
4.189,0.05,-0.05,0.25,0.26
4.199,0.08,0.00,0.13,0.16
4.209,0.15,0.02,0.00,0.15
4.219,0.16,0.02,-0.10,0.19
4.229,0.09,0.02,-0.08,0.13
4.239,0.03,0.01,-0.02,0.04
4.249,0.06,0.00,0.06,0.08
4.259,0.13,-0.05,0.16,0.21
4.269,0.11,-0.05,0.22,0.25
4.279,0.12,-0.02,0.19,0.22
4.289,0.12,0.01,0.16,0.20
4.299,0.07,0.03,0.11,0.13
4.309,0.02,0.02,0.09,0.10
4.318,0.05,-0.00,0.07,0.08
4.328,0.09,-0.01,0.01,0.09
4.338,0.12,-0.01,0.07,0.14
4.348,0.08,0.01,0.20,0.21
4.358,0.04,0.06,0.23,0.24
4.368,-0.05,0.05,0.18,0.19
4.378,-0.07,0.02,0.13,0.15
4.388,-0.03,-0.02,0.14,0.14
4.398,0.06,-0.02,0.09,0.11
4.408,0.09,0.04,0.02,0.10
4.418,0.08,0.07,0.05,0.12
4.428,0.03,0.07,0.12,0.14
4.438,0.06,0.04,0.14,0.16
4.448,0.10,-0.01,0.11,0.15
4.458,0.10,-0.04,0.08,0.13
4.468,0.04,-0.03,0.12,0.13
4.478,-0.04,0.01,0.06,0.07
4.488,-0.09,0.03,0.01,0.09
4.498,-0.06,0.02,-0.02,0.07
4.508,0.04,0.01,-0.08,0.09
4.517,0.10,-0.00,-0.10,0.15
4.527,0.15,0.01,-0.08,0.17
4.537,0.15,0.00,0.01,0.15
4.547,0.09,-0.00,0.16,0.18
4.557,0.04,0.00,0.17,0.18
4.567,-0.00,-0.01,0.12,0.12
4.577,-0.03,-0.00,0.07,0.08
4.587,-0.06,0.01,0.02,0.06
4.597,-0.03,0.03,-0.05,0.06
4.607,0.00,0.05,-0.08,0.10
4.617,0.06,0.07,-0.07,0.12
4.627,0.09,0.11,-0.05,0.15
4.637,0.05,0.09,0.01,0.11
4.647,0.02,0.06,0.10,0.11
4.657,-0.01,0.02,0.14,0.14
4.667,-0.02,0.02,0.11,0.11
4.677,-0.02,0.02,0.13,0.14
4.687,-0.03,0.04,0.18,0.18
4.697,-0.03,0.08,0.14,0.17
4.706,-0.04,0.08,0.09,0.13
4.716,-0.04,0.06,0.06,0.09
4.727,-0.05,0.02,0.07,0.09
4.736,-0.03,0.01,0.06,0.07
4.746,0.01,-0.01,0.05,0.06
4.756,0.05,-0.00,0.09,0.11
4.766,0.06,0.01,0.14,0.15
4.776,0.06,-0.02,0.13,0.15
4.786,0.03,-0.02,0.15,0.16
4.796,0.08,-0.04,0.08,0.12
4.806,0.04,-0.02,-0.01,0.05
4.816,0.01,-0.02,0.03,0.04
4.826,0.04,0.02,0.04,0.06
4.836,0.06,0.02,0.01,0.07
4.846,0.07,-0.02,0.04,0.08
4.856,-0.01,-0.04,0.09,0.10
4.866,-0.08,-0.01,0.05,0.10
4.876,-0.10,0.03,-0.04,0.11
4.886,-0.07,0.06,-0.06,0.11
4.896,-0.03,0.07,-0.03,0.08
4.906,0.02,0.06,0.00,0.06
4.915,0.04,0.04,0.04,0.06
4.925,0.03,0.01,0.09,0.09
4.935,-0.01,-0.04,0.15,0.16
4.945,0.01,-0.06,0.19,0.20
