time,ax,ay,az,atotal
3.313,-0.01,0.00,0.05,0.05
3.323,0.00,0.02,0.08,0.08
3.333,0.00,0.02,0.08,0.08
3.342,0.01,0.02,0.07,0.08
3.352,-0.01,-0.03,0.06,0.06
3.362,-0.02,-0.02,0.06,0.07
3.372,-0.02,-0.00,0.05,0.05
3.382,-0.02,0.02,0.08,0.08
3.392,-0.03,0.03,0.08,0.09
3.402,-0.03,0.03,0.08,0.09
3.412,-0.01,0.02,0.08,0.08
3.422,-0.01,0.02,0.06,0.07
3.432,-0.03,-0.01,0.04,0.05
3.442,-0.02,-0.01,0.04,0.05
3.452,-0.02,-0.00,0.06,0.06
3.462,-0.01,0.02,0.06,0.07
3.472,-0.02,0.01,0.08,0.08
3.482,-0.01,0.01,0.07,0.07
3.492,0.01,0.01,0.07,0.07
3.502,0.02,0.01,0.07,0.07
3.512,0.02,-0.01,0.06,0.06
3.522,-0.01,-0.01,0.06,0.06
3.532,-0.04,-0.02,0.05,0.07
3.542,-0.05,-0.03,0.05,0.08
3.551,-0.02,-0.02,0.07,0.07
3.561,0.03,-0.01,0.06,0.07
3.571,0.04,-0.01,0.08,0.09
3.581,0.03,-0.01,0.06,0.07
3.591,0.03,-0.01,0.07,0.08
3.601,0.01,-0.03,0.05,0.06
3.611,0.02,-0.01,0.06,0.07
3.621,0.03,-0.02,0.07,0.07
3.631,0.01,-0.02,0.07,0.07
3.641,-0.01,-0.03,0.06,0.07
3.651,-0.03,-0.04,0.06,0.08
3.661,-0.04,-0.02,0.07,0.08
3.671,-0.02,-0.02,0.06,0.06
3.681,-0.02,0.01,0.06,0.06
3.691,-0.02,0.02,0.06,0.07
3.701,0.01,0.02,0.06,0.07
3.711,0.01,-0.00,0.06,0.07
3.721,0.01,-0.03,0.05,0.06
3.730,0.02,-0.02,0.06,0.07
3.741,0.00,0.00,0.07,0.07
3.750,-0.05,0.02,0.05,0.07
3.760,-0.05,0.02,0.05,0.07
3.770,-0.05,0.02,0.06,0.08
3.780,-0.05,0.02,0.07,0.09
3.790,-0.02,-0.01,0.07,0.07
3.800,0.00,-0.01,0.05,0.05
3.810,0.01,-0.01,0.05,0.05
3.820,0.01,-0.02,0.06,0.07
3.830,-0.01,-0.02,0.09,0.09
3.840,-0.02,-0.03,0.07,0.08
3.850,0.00,-0.02,0.04,0.05
3.860,0.01,-0.01,0.04,0.04
3.870,0.02,0.00,0.04,0.05
3.880,0.02,0.01,0.05,0.05
3.890,0.00,0.00,0.08,0.08
3.900,-0.01,-0.02,0.07,0.08
3.910,0.01,-0.03,0.07,0.08
3.920,0.03,-0.03,0.08,0.09
3.929,-0.01,-0.02,0.07,0.07
3.939,-0.03,-0.02,0.06,0.07
3.949,-0.01,0.00,0.05,0.05
3.959,-0.02,-0.00,0.05,0.05
3.969,0.01,-0.00,0.06,0.06
3.979,0.02,0.01,0.08,0.09
3.989,0.01,-0.00,0.08,0.08
3.999,0.01,-0.00,0.07,0.07
4.009,0.00,0.01,0.04,0.04
4.019,0.00,0.02,0.06,0.06
4.029,-0.00,0.03,0.07,0.08
4.039,-0.03,0.02,0.09,0.10
4.049,-0.08,0.00,0.06,0.10
4.059,-0.10,-0.01,0.04,0.11
4.069,-0.06,-0.03,0.06,0.09
4.079,-0.03,-0.03,0.07,0.08
4.088,0.02,-0.02,0.06,0.07
4.099,0.05,0.00,0.07,0.08
4.110,0.04,-0.01,0.05,0.07
4.118,0.02,-0.01,0.06,0.06
4.128,-0.01,0.00,0.08,0.08
4.138,-0.04,-0.00,0.07,0.08
4.148,-0.03,0.01,0.05,0.06
4.158,-0.02,-0.00,0.06,0.06
4.168,-0.01,-0.02,0.06,0.06
4.178,-0.00,-0.03,0.06,0.07
4.188,-0.01,-0.03,0.07,0.08
4.198,-0.02,-0.01,0.05,0.05
4.208,-0.01,-0.00,0.06,0.06
4.218,-0.02,-0.01,0.08,0.08
4.228,0.01,-0.02,0.06,0.06
4.238,0.02,-0.02,0.04,0.06
4.248,0.02,-0.01,0.06,0.06
4.258,0.01,-0.00,0.07,0.07
4.268,0.01,-0.01,0.07,0.07
4.278,0.02,-0.02,0.08,0.08
4.288,0.00,-0.01,0.07,0.07
4.297,-0.04,-0.01,0.08,0.09
4.308,-0.04,-0.01,0.07,0.08
4.317,-0.02,0.01,0.03,0.04
4.327,-0.01,0.01,0.07,0.07
4.337,-0.01,-0.01,0.07,0.07
4.347,0.01,0.01,0.09,0.09
4.357,0.00,0.01,0.07,0.07
4.367,-0.02,0.00,0.05,0.05
4.377,-0.04,-0.01,0.07,0.08
4.387,-0.04,-0.01,0.07,0.08
4.397,-0.00,-0.00,0.06,0.06
4.407,-0.00,-0.00,0.06,0.06
4.417,0.00,0.01,0.07,0.07
4.427,0.02,0.03,0.07,0.08
4.437,-0.01,0.02,0.07,0.07
4.447,-0.02,0.02,0.06,0.07
4.457,-0.03,-0.02,0.04,0.05
4.467,-0.03,-0.02,0.06,0.07
4.477,-0.03,-0.02,0.07,0.08
4.487,-0.03,-0.04,0.06,0.08
4.497,-0.02,-0.02,0.06,0.07
4.506,0.00,0.02,0.07,0.07
4.516,-0.01,0.03,0.08,0.09
4.526,-0.00,0.02,0.07,0.07
4.536,0.02,0.00,0.06,0.06
4.546,0.03,-0.03,0.06,0.08
4.556,0.04,-0.04,0.08,0.09
4.566,0.05,-0.05,0.08,0.11
4.577,0.01,-0.05,0.07,0.09
4.586,-0.03,-0.04,0.05,0.07
4.596,-0.05,-0.05,0.03,0.08
4.606,-0.05,-0.02,0.06,0.08
4.616,-0.03,-0.01,0.05,0.06
4.626,-0.01,0.00,0.06,0.06
4.636,0.01,0.02,0.08,0.08
4.646,0.01,0.03,0.07,0.08
4.656,0.01,0.04,0.06,0.07
4.666,-0.02,0.03,0.06,0.07
4.676,-0.02,-0.00,0.08,0.08
4.685,-0.01,-0.02,0.07,0.07
4.696,-0.00,-0.02,0.07,0.07
4.705,-0.02,-0.00,0.08,0.08
4.715,-0.05,0.01,0.07,0.08
4.725,-0.04,0.02,0.06,0.08
4.735,-0.04,0.03,0.06,0.07
4.745,-0.00,0.01,0.05,0.05
4.755,0.02,-0.01,0.06,0.06
4.765,0.03,-0.05,0.06,0.08
4.775,0.03,-0.03,0.07,0.08
4.785,-0.01,-0.00,0.07,0.08
4.795,-0.04,0.01,0.06,0.07
4.805,-0.04,0.02,0.05,0.07
4.815,-0.03,0.01,0.06,0.07
4.825,-0.02,-0.02,0.05,0.06
4.835,0.01,-0.03,0.05,0.06
4.845,0.02,-0.04,0.07,0.08
4.855,0.02,-0.02,0.06,0.07
4.865,0.03,0.02,0.07,0.08
4.875,-0.00,0.03,0.09,0.10
4.884,-0.01,0.04,0.06,0.07
4.894,-0.03,0.01,0.06,0.07
4.904,-0.05,-0.03,0.05,0.08
4.914,-0.05,-0.03,0.05,0.08
