time,ax,ay,az,atotal
2.696,0.01,0.16,0.02,0.16
2.706,0.11,0.10,0.09,0.17
2.716,0.16,0.02,0.16,0.23
2.726,0.18,-0.04,0.17,0.25
2.736,0.10,-0.08,0.11,0.17
2.746,-0.02,-0.12,0.01,0.12
2.756,-0.07,-0.13,-0.01,0.15
2.766,-0.06,-0.19,0.02,0.20
2.776,-0.07,-0.20,0.06,0.22
2.786,0.00,-0.16,0.04,0.17
2.796,0.04,-0.09,0.00,0.10
2.806,0.03,-0.06,0.04,0.08
2.816,0.06,-0.03,0.05,0.08
2.826,0.06,0.01,0.06,0.09
2.836,-0.00,0.02,0.18,0.18
2.846,-0.02,-0.03,0.34,0.34
2.856,0.03,-0.10,0.37,0.38
2.866,0.05,-0.10,0.33,0.35
2.876,0.08,-0.08,0.29,0.31
2.885,0.04,-0.03,0.26,0.27
2.895,0.01,0.02,0.24,0.24
2.905,0.00,0.04,0.22,0.22
2.915,0.00,0.02,0.19,0.19
2.925,0.01,0.02,0.23,0.23
2.935,0.02,0.01,0.29,0.29
2.945,0.04,-0.03,0.33,0.34
2.955,0.03,-0.03,0.29,0.30
2.965,-0.00,-0.02,0.17,0.17
2.975,-0.03,0.01,0.05,0.06
2.985,-0.07,0.07,0.01,0.10
2.995,-0.07,0.10,0.05,0.13
3.005,0.01,0.07,0.10,0.13
3.015,0.09,0.02,0.17,0.20
3.025,0.11,-0.03,0.23,0.25
3.035,0.06,-0.02,0.18,0.19
3.045,-0.01,0.00,0.12,0.12
3.055,-0.08,0.06,0.03,0.11
3.064,-0.12,0.08,-0.06,0.16
3.075,-0.15,0.07,-0.08,0.19
3.084,-0.15,0.03,-0.09,0.18
3.094,-0.09,-0.02,-0.05,0.11
3.104,-0.11,-0.06,0.05,0.13
3.114,-0.17,-0.06,0.09,0.20
3.124,-0.13,-0.04,0.11,0.18
3.134,-0.06,-0.03,0.13,0.15
3.144,0.05,-0.03,0.18,0.19
3.154,0.17,-0.04,0.20,0.27
3.164,0.24,-0.05,0.19,0.32
3.174,0.22,-0.01,0.18,0.29
3.184,0.12,0.05,0.15,0.20
3.194,0.07,0.06,0.05,0.10
3.204,0.08,0.05,-0.03,0.10
3.214,0.12,-0.00,-0.06,0.13
3.224,0.18,-0.05,-0.04,0.19
3.234,0.15,-0.06,-0.04,0.17
3.244,0.09,-0.03,-0.03,0.10
3.254,0.04,-0.03,-0.00,0.05
3.264,0.06,-0.03,-0.04,0.07
3.274,0.10,-0.06,-0.04,0.13
3.283,0.12,-0.07,-0.00,0.14
3.293,0.12,-0.06,0.04,0.14
3.303,0.13,-0.05,-0.02,0.14
3.313,0.12,-0.03,-0.11,0.16
3.323,0.04,0.03,-0.13,0.14
3.333,-0.02,0.10,-0.13,0.17
3.343,-0.05,0.12,-0.10,0.17
3.353,-0.04,0.05,-0.05,0.08
3.363,0.01,-0.03,0.02,0.04
3.373,0.08,-0.05,0.10,0.13
3.383,0.11,-0.01,0.19,0.21
3.393,0.09,-0.01,0.32,0.33
3.403,0.08,-0.07,0.34,0.36
3.413,0.13,-0.11,0.24,0.29
3.423,0.12,-0.13,0.08,0.20
3.433,0.03,-0.10,-0.06,0.12
3.443,-0.08,-0.04,-0.09,0.12
3.453,-0.10,0.00,-0.04,0.10
3.463,-0.07,0.02,0.08,0.11
3.472,-0.05,0.03,0.05,0.08
3.482,0.04,0.02,-0.02,0.05
3.492,0.11,0.02,-0.06,0.13
3.502,0.13,0.01,-0.02,0.13
3.512,0.14,0.03,0.13,0.20
3.522,0.13,0.04,0.23,0.27
3.532,0.06,0.05,0.29,0.30
3.542,0.04,0.02,0.29,0.30
3.552,0.03,-0.05,0.29,0.30
3.562,0.02,-0.13,0.33,0.36
3.572,0.03,-0.16,0.32,0.36
3.582,-0.03,-0.12,0.21,0.25
3.592,-0.16,-0.03,0.10,0.19
3.602,-0.22,0.07,0.04,0.24
3.612,-0.19,0.12,-0.01,0.22
3.622,-0.10,0.11,-0.01,0.15
3.632,0.05,0.10,0.09,0.14
3.641,0.13,0.06,0.16,0.21
3.652,0.16,0.02,0.19,0.25
3.662,0.12,0.06,0.19,0.23
3.671,0.02,0.08,0.12,0.15
3.681,-0.02,0.08,-0.01,0.08
3.691,-0.03,0.07,-0.13,0.15
3.701,-0.03,0.08,-0.22,0.23
3.711,-0.02,0.09,-0.30,0.32
3.721,-0.04,0.12,-0.32,0.34
3.731,-0.02,0.11,-0.22,0.24
3.741,0.01,0.02,0.01,0.02
3.751,0.15,-0.11,0.25,0.31
3.761,0.32,-0.22,0.34,0.52
3.771,0.42,-0.25,0.33,0.59
3.781,0.36,-0.18,0.26,0.48
3.791,0.27,-0.07,0.15,0.32
3.801,0.20,0.00,0.06,0.20
3.811,0.16,0.02,0.07,0.18
3.821,0.13,0.01,0.06,0.14
