time,ax,ay,az,atotal
2.179,-0.01,0.04,0.09,0.10
2.189,0.03,0.02,0.07,0.08
2.199,0.06,0.05,0.08,0.11
2.209,0.06,0.06,0.06,0.11
2.219,0.03,0.06,0.11,0.13
2.229,0.01,0.07,0.12,0.14
2.239,0.03,0.09,0.05,0.11
2.249,-0.04,0.08,0.09,0.13
2.259,-0.12,-0.01,0.11,0.16
2.268,-0.05,-0.02,0.07,0.09
2.278,0.02,0.08,0.11,0.14
2.288,0.05,0.09,0.08,0.13
2.298,0.10,0.04,0.08,0.13
2.308,0.10,0.06,0.09,0.15
2.318,0.08,0.11,0.09,0.16
2.328,0.03,0.11,0.08,0.13
2.338,-0.09,0.00,0.08,0.12
2.348,-0.08,0.01,0.08,0.12
2.358,-0.00,0.09,0.09,0.12
2.368,0.03,0.06,0.08,0.10
2.378,0.02,0.04,0.09,0.10
2.388,0.10,0.12,0.14,0.20
2.398,0.12,0.13,0.07,0.19
2.408,0.00,0.04,0.08,0.09
2.418,-0.06,-0.02,0.12,0.13
2.428,0.01,0.05,0.08,0.10
2.438,0.03,0.10,0.06,0.13
2.448,-0.02,0.09,0.10,0.14
2.458,-0.02,0.04,0.09,0.10
2.467,0.05,0.06,0.09,0.12
2.477,0.05,0.07,0.08,0.12
2.487,-0.00,0.05,0.06,0.08
2.497,-0.02,0.05,0.12,0.13
2.507,0.02,0.08,0.07,0.11
2.517,0.03,0.07,0.07,0.10
2.527,-0.02,0.01,0.12,0.12
2.537,0.02,0.00,0.08,0.08
2.547,0.07,0.07,0.09,0.13
2.557,0.01,0.12,0.10,0.16
2.567,-0.06,0.04,0.09,0.11
2.577,-0.02,-0.00,0.10,0.10
2.587,0.02,0.05,0.08,0.09
2.597,0.04,0.08,0.06,0.11
2.607,0.04,0.06,0.12,0.14
2.617,0.10,0.05,0.08,0.14
2.627,0.11,0.10,0.07,0.16
2.637,0.02,0.09,0.10,0.14
2.647,-0.05,0.02,0.09,0.10
2.657,-0.06,0.02,0.10,0.11
2.666,-0.04,0.09,0.08,0.13
2.676,-0.03,0.08,0.07,0.11
2.686,-0.00,0.02,0.09,0.09
2.696,0.09,0.04,0.09,0.13
2.706,0.15,0.12,0.05,0.20
2.716,0.07,0.15,0.09,0.19
2.726,-0.03,0.05,0.11,0.12
2.736,-0.04,-0.01,0.04,0.06
2.746,-0.05,0.04,0.08,0.11
2.756,-0.06,0.05,0.14,0.16
2.766,-0.01,0.04,0.07,0.08
2.776,0.08,0.09,0.08,0.15
2.786,0.11,0.09,0.08,0.16
2.796,0.06,0.07,0.05,0.10
2.806,-0.02,0.05,0.14,0.15
2.816,-0.01,0.04,0.07,0.08
2.825,0.01,0.04,0.05,0.07
2.836,-0.04,0.04,0.10,0.12
2.846,0.00,0.03,0.10,0.11
2.855,0.08,0.09,0.06,0.14
2.865,0.03,0.32,-0.03,0.32
2.875,-0.06,0.02,0.13,0.15
2.885,0.08,-0.23,0.19,0.31
2.895,0.19,-0.03,0.02,0.19
2.905,0.09,0.17,0.04,0.19
2.915,-0.00,0.11,0.09,0.14
