time,ax,ay,az,atotal
2.040,-0.10,0.20,0.05,0.23
2.049,-0.11,0.10,0.06,0.16
2.059,-0.07,0.02,0.12,0.14
2.069,0.01,0.01,0.14,0.14
2.079,0.04,-0.02,0.07,0.08
2.089,0.00,-0.07,0.00,0.07
2.099,-0.01,-0.05,0.03,0.06
2.109,0.00,0.01,0.02,0.03
2.119,0.07,0.03,0.13,0.15
2.129,0.10,0.10,0.17,0.22
2.139,0.06,0.18,0.17,0.25
2.149,0.02,0.22,0.20,0.30
2.159,-0.02,0.20,0.26,0.33
2.169,-0.02,0.12,0.33,0.35
2.179,-0.01,0.09,0.32,0.33
2.189,-0.00,0.07,0.22,0.23
2.199,-0.04,0.04,0.14,0.15
2.209,-0.09,0.01,0.09,0.13
2.219,-0.11,-0.04,0.07,0.13
2.228,-0.05,-0.09,0.04,0.11
2.238,0.05,-0.05,0.05,0.09
2.248,0.12,0.05,0.03,0.13
2.258,0.11,0.14,0.10,0.20
2.268,0.05,0.16,0.12,0.21
2.278,0.00,0.11,0.08,0.13
2.288,-0.01,0.02,0.02,0.03
2.298,-0.00,-0.06,-0.02,0.06
2.308,0.03,-0.02,-0.06,0.06
2.318,0.03,0.00,-0.09,0.09
2.328,0.01,-0.01,-0.05,0.06
2.338,0.02,-0.02,0.05,0.06
2.348,0.01,0.01,0.07,0.07
2.358,0.01,0.06,0.04,0.07
2.368,0.00,0.13,0.01,0.13
2.378,-0.02,0.19,-0.03,0.19
2.388,-0.07,0.16,-0.02,0.18
2.398,-0.10,0.04,0.02,0.11
2.407,-0.03,-0.04,0.04,0.06
2.417,0.11,0.01,0.08,0.13
2.427,0.16,0.00,0.10,0.18
2.437,0.15,-0.07,0.14,0.21
2.447,0.11,-0.05,0.12,0.17
2.457,0.07,0.03,0.05,0.09
2.467,0.01,0.07,0.07,0.10
2.477,-0.07,0.05,0.13,0.15
2.487,-0.06,0.05,0.09,0.12
2.497,-0.02,0.09,0.04,0.10
2.507,0.01,0.10,0.09,0.13
2.517,-0.02,0.06,0.17,0.19
2.527,0.01,0.06,0.19,0.20
2.537,0.05,0.08,0.10,0.13
2.547,0.06,0.03,0.03,0.08
2.557,0.07,0.02,0.04,0.08
2.567,0.08,0.04,-0.01,0.08
2.577,0.04,-0.02,0.01,0.05
2.587,0.02,-0.07,0.12,0.14
2.597,0.00,-0.02,0.09,0.09
2.606,-0.04,-0.01,0.05,0.07
2.616,-0.13,-0.07,0.06,0.16
2.626,-0.19,-0.03,0.12,0.23
2.636,-0.19,0.11,0.17,0.28
2.646,-0.21,0.13,0.15,0.29
2.656,-0.24,0.17,0.12,0.31
2.666,-0.21,0.23,0.08,0.32
2.676,-0.13,0.20,0.09,0.26
2.686,-0.01,0.14,0.06,0.15
2.696,0.06,0.09,-0.01,0.11
2.706,0.09,0.06,-0.05,0.12
2.716,0.10,0.08,-0.04,0.13
2.726,0.06,0.02,-0.05,0.08
2.736,0.04,-0.03,-0.05,0.07
2.746,0.05,-0.01,-0.01,0.05
2.756,0.07,0.06,-0.07,0.12
2.766,0.08,0.10,-0.09,0.16
2.776,0.03,0.09,0.03,0.10
2.785,-0.02,0.10,0.11,0.15
2.796,-0.04,0.09,0.19,0.21
2.805,-0.01,0.09,0.23,0.25
2.815,0.04,0.03,0.25,0.26
2.825,0.03,-0.04,0.17,0.18
2.835,-0.03,-0.03,0.11,0.12
2.845,-0.10,-0.00,0.07,0.12
2.855,-0.14,-0.02,0.05,0.15
2.865,-0.12,-0.07,0.07,0.16
2.875,-0.03,-0.02,0.10,0.10
2.885,0.09,0.07,0.13,0.18
2.895,0.15,0.09,0.18,0.25
2.905,0.16,0.12,0.18,0.27
2.915,0.14,0.14,0.15,0.25
2.925,0.07,0.07,0.19,0.22
2.935,0.02,0.04,0.20,0.20
2.945,-0.01,0.08,0.13,0.15
2.955,-0.03,0.06,0.09,0.11
2.965,-0.08,0.01,0.06,0.10
2.975,-0.09,-0.02,0.03,0.09
2.984,-0.08,-0.03,0.01,0.09
2.994,-0.01,-0.02,0.06,0.06
3.004,0.09,0.05,0.12,0.16
3.015,0.10,0.08,0.08,0.15
3.024,0.09,0.09,0.09,0.16
3.034,0.10,0.10,0.13,0.19
3.044,0.11,0.06,0.13,0.18
3.054,0.10,0.02,0.10,0.14
3.064,0.04,0.00,0.04,0.06
3.074,-0.06,0.00,0.05,0.08
3.084,-0.13,0.01,0.03,0.13
3.094,-0.19,-0.02,-0.03,0.19
3.104,-0.18,-0.03,-0.10,0.21
3.114,-0.10,0.05,-0.07,0.13
3.124,-0.02,0.05,-0.01,0.06
3.134,0.04,0.06,0.05,0.09
3.144,0.07,0.10,0.04,0.12
3.154,0.04,0.10,0.04,0.12
3.164,0.01,0.06,0.05,0.07
3.174,0.04,0.06,0.07,0.10
3.183,0.01,0.09,-0.02,0.09
3.193,-0.07,0.06,-0.08,0.12
3.203,-0.12,0.03,-0.08,0.15
3.213,-0.06,-0.02,0.01,0.07
3.223,0.04,-0.02,0.03,0.05
3.233,0.13,-0.01,0.12,0.18
3.243,0.13,0.03,0.19,0.23
3.253,0.08,0.12,0.19,0.24
3.263,-0.04,0.14,0.22,0.27
3.273,-0.14,0.06,0.22,0.27
3.283,-0.20,0.01,0.17,0.26
3.293,-0.17,0.02,0.10,0.20
3.303,-0.15,0.04,0.12,0.20
3.313,-0.18,0.07,0.01,0.20
3.323,-0.20,0.06,-0.04,0.21
3.333,-0.17,0.04,-0.02,0.18
3.343,-0.06,0.04,0.04,0.09
3.353,0.04,0.04,0.05,0.08
3.363,0.10,0.00,0.06,0.12
3.373,0.10,-0.00,0.04,0.10
3.383,0.07,0.04,0.06,0.10
3.392,0.03,0.06,0.11,0.13
3.402,-0.02,0.01,0.07,0.07
3.412,-0.02,-0.02,0.10,0.10
3.422,0.02,0.06,0.13,0.14
3.432,0.04,0.13,0.13,0.19
3.442,0.00,0.10,0.15,0.18
3.452,-0.04,0.11,0.17,0.21
3.462,-0.03,0.13,0.14,0.20
3.472,0.01,0.10,0.13,0.17
3.482,0.08,0.04,0.05,0.11
3.492,0.08,0.03,-0.00,0.08
3.502,-0.01,0.02,-0.01,0.03
3.512,-0.06,0.03,-0.05,0.09
3.522,-0.10,-0.01,-0.11,0.15
3.532,-0.10,-0.10,-0.09,0.17
3.542,-0.06,-0.05,-0.04,0.09
3.552,-0.03,0.06,-0.04,0.08
3.562,-0.04,0.07,0.01,0.08
3.572,-0.06,0.06,0.05,0.10
3.581,-0.02,0.14,0.08,0.17
3.591,0.03,0.23,0.07,0.24
3.601,0.03,0.20,0.09,0.23
3.611,-0.00,0.10,0.10,0.14
3.621,-0.04,0.00,0.06,0.08
3.631,-0.06,-0.04,0.02,0.08
3.641,-0.09,-0.03,0.04,0.10
3.651,-0.08,-0.00,0.04,0.09
3.661,-0.08,-0.00,0.04,0.09
3.671,-0.06,0.03,0.02,0.07
3.681,0.00,0.09,0.00,0.09
3.691,0.04,0.16,-0.03,0.16
3.701,0.05,0.12,-0.05,0.14
3.711,0.09,0.06,0.12,0.16
3.721,0.18,0.04,0.12,0.22
