time,ax,ay,az,atotal
3.353,0.10,-0.11,-0.01,0.15
3.363,0.13,-0.17,0.14,0.26
3.373,0.14,-0.15,0.32,0.38
3.383,0.04,-0.09,0.47,0.48
3.393,-0.06,-0.07,0.43,0.44
3.403,-0.09,-0.05,0.23,0.25
3.413,-0.03,-0.03,-0.01,0.05
3.423,0.05,0.02,-0.19,0.19
3.433,0.14,0.02,-0.27,0.31
3.442,0.20,0.01,-0.19,0.28
3.452,0.20,-0.05,-0.07,0.22
3.462,0.18,-0.08,0.09,0.21
3.472,0.03,-0.11,0.23,0.26
3.482,-0.14,-0.11,0.28,0.33
3.492,-0.21,-0.07,0.21,0.30
3.502,-0.16,-0.01,0.11,0.19
3.512,-0.06,0.06,0.02,0.09
3.522,-0.05,0.07,0.02,0.09
3.532,-0.07,0.01,0.10,0.13
3.542,-0.09,-0.09,0.15,0.20
3.552,-0.07,-0.15,0.09,0.19
3.562,-0.03,-0.11,0.10,0.15
3.572,0.02,-0.08,0.16,0.17
3.582,0.10,-0.07,0.12,0.17
3.592,0.15,-0.10,0.08,0.20
3.602,0.17,-0.09,0.05,0.20
3.612,0.11,-0.09,0.08,0.17
3.622,0.02,-0.10,0.04,0.11
3.631,-0.02,-0.04,-0.05,0.07
3.641,0.00,0.02,-0.11,0.11
3.651,-0.01,0.04,-0.04,0.06
3.661,-0.03,0.02,0.12,0.12
3.671,-0.04,-0.02,0.23,0.23
3.681,-0.01,-0.08,0.33,0.35
3.691,0.01,-0.13,0.40,0.42
3.701,0.05,-0.14,0.34,0.37
3.711,0.08,-0.11,0.20,0.24
3.721,-0.00,-0.07,0.06,0.09
3.731,-0.05,-0.07,-0.07,0.11
3.741,-0.04,-0.07,-0.22,0.23
3.751,-0.08,-0.07,-0.22,0.25
3.761,-0.00,-0.08,-0.14,0.16
3.771,0.13,-0.05,-0.07,0.16
3.781,0.16,-0.06,0.02,0.18
3.791,0.15,-0.07,0.18,0.24
3.801,-0.01,-0.10,0.27,0.29
3.811,-0.18,-0.13,0.24,0.33
3.821,-0.25,-0.14,0.13,0.31
3.830,-0.24,-0.10,-0.05,0.26
3.840,-0.13,-0.02,-0.25,0.28
3.850,-0.06,0.05,-0.32,0.33
3.861,0.03,0.07,-0.28,0.29
3.870,0.11,0.05,-0.20,0.24
3.880,0.06,0.02,-0.04,0.08
3.890,0.03,-0.03,0.13,0.13
3.900,0.03,-0.06,0.19,0.21
3.910,0.02,-0.08,0.20,0.22
3.920,0.01,-0.06,0.13,0.14
3.930,0.00,-0.06,0.05,0.07
3.940,0.03,-0.04,-0.05,0.07
3.950,0.10,-0.02,-0.12,0.16
3.960,0.15,0.03,-0.16,0.22
3.970,0.11,0.06,-0.07,0.14
3.980,0.06,0.02,0.08,0.11
3.990,0.00,-0.05,0.19,0.20
4.000,-0.08,-0.10,0.24,0.27
4.010,-0.11,-0.11,0.17,0.23
4.020,-0.17,-0.06,0.10,0.21
4.030,-0.20,0.01,0.09,0.22
4.040,-0.03,0.04,0.12,0.13
4.049,0.06,-0.01,0.19,0.20
4.059,0.08,-0.07,0.25,0.27
4.069,0.10,-0.07,0.24,0.26
4.079,0.05,-0.05,0.15,0.16
4.089,-0.03,-0.02,0.07,0.08
4.099,-0.11,-0.04,0.00,0.12
4.109,-0.16,-0.06,0.03,0.18
4.119,-0.17,-0.08,0.16,0.24
4.129,-0.14,-0.10,0.29,0.34
4.139,-0.06,-0.11,0.33,0.35
4.149,0.06,-0.10,0.26,0.29
4.159,0.12,-0.11,0.26,0.31
4.169,0.15,-0.13,0.21,0.29
4.179,0.15,-0.11,0.19,0.26
4.189,0.02,-0.08,0.21,0.22
4.199,-0.15,-0.04,0.16,0.22
4.209,-0.20,-0.07,0.14,0.25
4.219,-0.12,-0.09,0.03,0.16
4.228,-0.03,-0.08,-0.10,0.13
4.238,0.09,-0.03,-0.09,0.13
4.248,0.16,-0.01,0.02,0.16
4.258,0.22,-0.06,0.18,0.29
4.268,0.20,-0.17,0.26,0.37
4.278,0.21,-0.20,0.24,0.38
4.288,0.19,-0.15,0.22,0.33
4.298,0.08,-0.12,0.02,0.15
4.308,0.05,-0.01,-0.19,0.19
4.318,-0.06,0.06,-0.17,0.19
4.328,-0.15,0.07,-0.06,0.18
4.338,-0.14,0.04,0.01,0.15
