time,ax,ay,az,atotal
2.617,0.04,0.01,0.14,0.14
2.626,0.13,0.00,0.10,0.16
2.636,0.15,0.00,0.10,0.17
2.646,0.05,0.04,0.04,0.07
2.656,-0.06,0.10,-0.06,0.13
2.666,-0.13,0.16,-0.16,0.26
2.676,-0.18,0.13,-0.23,0.32
2.686,-0.14,0.06,-0.26,0.30
2.696,-0.08,0.02,-0.17,0.19
2.706,-0.09,0.02,-0.00,0.09
2.716,-0.06,0.02,0.09,0.11
2.726,-0.01,-0.00,0.09,0.09
2.736,0.00,-0.08,0.20,0.21
2.746,0.07,-0.10,0.27,0.30
2.756,0.11,-0.05,0.29,0.31
2.766,0.12,0.01,0.17,0.21
2.776,0.13,0.04,0.02,0.14
2.786,0.07,0.07,-0.06,0.11
2.796,0.04,0.10,-0.04,0.12
2.805,0.04,0.12,0.02,0.13
2.816,0.09,0.08,0.10,0.15
2.825,0.05,0.03,0.16,0.17
2.835,-0.05,0.12,0.07,0.14
2.845,-0.07,0.23,-0.12,0.27
2.855,-0.07,0.26,-0.17,0.31
2.865,-0.10,0.18,-0.12,0.24
2.875,-0.09,0.05,-0.07,0.13
2.885,0.04,-0.00,0.04,0.05
2.895,0.17,-0.02,0.22,0.28
2.905,0.25,-0.07,0.44,0.51
2.915,0.21,-0.11,0.55,0.60
2.925,0.11,-0.09,0.51,0.53
2.935,0.03,-0.06,0.30,0.31
2.945,0.01,-0.03,0.08,0.08
2.955,0.10,-0.01,-0.03,0.10
2.965,0.28,0.02,-0.01,0.28
2.975,0.44,0.01,0.09,0.45
2.985,0.41,-0.02,0.22,0.46
2.995,0.23,-0.05,0.26,0.35
3.005,0.09,-0.08,0.25,0.28
3.015,-0.04,-0.09,0.28,0.30
3.024,-0.11,-0.09,0.20,0.25
3.034,-0.13,-0.06,0.00,0.14
3.044,-0.09,0.03,-0.23,0.25
3.054,-0.12,0.15,-0.39,0.44
3.064,-0.15,0.24,-0.52,0.59
3.074,-0.15,0.24,-0.58,0.64
3.084,-0.11,0.16,-0.45,0.49
3.094,-0.01,0.09,-0.20,0.21
3.104,0.13,0.02,0.06,0.14
3.114,0.18,-0.05,0.24,0.30
3.124,0.18,-0.08,0.33,0.39
3.134,0.18,-0.07,0.35,0.39
3.144,0.17,-0.04,0.24,0.30
3.154,0.16,0.02,0.08,0.18
3.164,0.10,0.08,-0.03,0.13
3.174,0.03,0.13,-0.02,0.14
3.184,0.08,0.16,0.11,0.21
3.194,0.20,0.15,0.21,0.33
3.204,0.21,0.08,0.27,0.35
3.214,0.13,0.02,0.27,0.30
3.223,0.05,-0.01,0.26,0.26
3.233,0.02,-0.02,0.27,0.27
3.243,-0.01,-0.03,0.29,0.29
3.253,-0.06,-0.02,0.16,0.17
3.263,-0.07,0.05,0.00,0.08
3.273,-0.00,0.12,-0.08,0.14
3.283,-0.02,0.15,-0.09,0.17
3.293,-0.06,0.19,-0.07,0.21
3.303,-0.09,0.19,-0.02,0.21
3.313,-0.13,0.14,0.03,0.19
3.323,-0.16,0.09,0.04,0.19
3.333,-0.13,0.06,0.04,0.15
3.343,-0.06,0.04,0.09,0.12
3.353,0.00,0.04,0.17,0.17
3.363,-0.01,0.03,0.19,0.20
3.373,-0.03,-0.00,0.18,0.18
3.383,0.02,-0.03,0.21,0.22
3.393,0.03,-0.09,0.33,0.34
3.403,-0.04,-0.11,0.32,0.34
3.413,-0.07,-0.04,0.19,0.21
3.422,0.03,0.05,0.13,0.14
3.432,0.12,0.04,0.19,0.23
3.442,0.15,0.01,0.27,0.31
3.452,0.19,-0.01,0.29,0.34
3.462,0.17,0.04,0.15,0.23
3.472,0.03,0.10,0.01,0.10
3.482,-0.07,0.15,-0.07,0.18
3.492,-0.10,0.16,-0.06,0.20
3.502,-0.09,0.13,-0.04,0.16
3.512,-0.01,0.07,-0.06,0.09
3.522,0.06,0.02,-0.08,0.10
3.532,0.12,-0.03,-0.08,0.14
3.542,0.12,-0.07,-0.09,0.16
3.552,0.05,-0.04,-0.10,0.12
3.562,-0.00,0.02,-0.09,0.09
3.572,-0.02,0.08,-0.07,0.10
3.582,0.05,0.09,-0.06,0.12
3.592,0.10,0.04,-0.03,0.11
3.601,0.14,0.01,0.00,0.14
3.612,0.17,0.04,0.02,0.18
3.621,0.10,0.11,0.01,0.15
3.631,0.03,0.13,-0.01,0.13
3.641,0.01,0.07,0.06,0.09
3.651,0.08,0.01,0.13,0.15
3.661,0.14,0.01,0.17,0.22
